484,James Rolfe Self-Justin Silverman Self
485,Audrey Hepburn Eliza Doolittle-Rex Harrison Professor Henry Higgins-Stanley Holloway Alfred P. Doolittle-Wilfrid Hyde-White Colonel Hugh Pickering-Gladys Cooper Mrs. Higgins-Jeremy Brett Freddy Eynsford-Hill-Theodore Bikel Zoltan Karpathy-Mona Washbourne Mrs. Pearce-Isobel Elsom Mrs. Eynsford-Hill
486,Humphrey Bogart Linus Larrabee-Audrey Hepburn Sabrina Fairchild-William Holden David Larrabee-Walter Hampden Oliver Larrabee-John Williams Thomas Fairchild-Martha Hyer Elizabeth Tyson-Joan Vohs Gretchen Van Horn-Marcel Dalio Baron St. Fontanel-Marcel Hillaire The Professor
487,Gregory Peck Joe Bradley-Audrey Hepburn Princess Ann-Eddie Albert Irving Radovich-Hartley Power Mr. Hennessy-Harcourt Williams Ambassador-Margaret Rawlings Countess Vereberg-Tullio Carminati General Provno-Paolo Carlini Mario Delani-Claudio Ermelli Giovanni
488,William Holden Joe Gillis-Gloria Swanson Norma Desmond-Erich von Stroheim Max Von Mayerling-Nancy Olson Betty Schaefer-Fred Clark Sheldrake-Lloyd Gough Morino-Jack Webb Artie Green-Franklyn Farnum Undertaker-Larry J. Blake 1st Finance Man (as Larry Blake)
489,Cary Grant Devlin-Ingrid Bergman Alicia Huberman-Claude Rains Alexander Sebastian-Louis Calhern Paul Prescott-Leopoldine Konstantin Mme. Sebastian (as Madame Konstantin)-Reinhold Schünzel 'Dr. Anderson' (as Reinhold Schunzel)-Moroni Olsen Walter Beardsley-Ivan Triesault Eric Mathis-Alexis Minotis Joseph (as Alex Minotis)
490,Cary Grant John Robie-Grace Kelly Frances Stevens-Jessie Royce Landis Jessie Stevens-John Williams H.H. Hughson-Charles Vanel Bertani-Brigitte Auber Danielle Foussard-Jean Martinelli Foussard-Georgette Anys Germaine
491,Errol Flynn Robin Hood-Olivia de Havilland Maid Marian-Basil Rathbone Sir Guy of Gisbourne-Claude Rains Prince John-Patric Knowles Will Scarlett-Eugene Pallette Friar Tuck-Alan Hale Little John-Melville Cooper High Sheriff of Nottingham-Ian Hunter King Richard the Lion-Heart
492,Julie Harris Abra-James Dean Cal Trask-Raymond Massey Adam Trask-Burl Ives Sam - the Sheriff-Richard Davalos Aron Trask-Jo Van Fleet Kate-Albert Dekker Will Hamilton-Lois Smith Anne-Harold Gordon Gustav Albrecht
493,Rob Boor Rob /Percy Longstockings /Chandler Canterbury /Reginald Duworthy /Justin Competent-Eric Boor Eric
494,Cary Grant Walter Burns-Rosalind Russell Hildy Johnson-Ralph Bellamy Bruce Baldwin-Gene Lockhart Sheriff Hartwell-Porter Hall Murphy-Ernest Truex Bensinger-Cliff Edwards Endicott-Clarence Kolb Mayor-Roscoe Karns McCue
495,David Niven Phileas Fogg-Cantinflas Passepartout-Shirley MacLaine Princess Aouda-Robert Newton Inspector Fix-Charles Boyer Monsieur Gasse - Thomas Cook Paris Clerk-Joe E. Brown Fort Kearney Station Master-Martine Carol Girl in Paris Railroad Station-John Carradine Col. Stamp Proctor - San Francisco Politico-Charles Coburn Steamship Company Hong Kong Clerk
496,James Stewart George Bailey-Donna Reed Mary Hatch-Lionel Barrymore Mr. Potter-Thomas Mitchell Uncle Billy-Henry Travers Clarence-Beulah Bondi Mrs. Bailey-Frank Faylen Ernie-Ward Bond Bert-Gloria Grahame Violet
497,Katharine Hepburn Susan Vance-Cary Grant David Huxley-Charles Ruggles Major Applegate (as Charlie Ruggles)-Walter Catlett Slocum-Barry Fitzgerald Mr. Gogarty-May Robson Aunt Elizabeth-Fritz Feld Dr. Lehman-Leona Roberts Mrs. Gogarty-George Irving Alexander Peabody
498,Lincoln L. Hayes Self (Host)-David Metzger Self (Host)
499,Elizabeth Taylor Maggie-Paul Newman Brick-Burl Ives Big Daddy-Jack Carson Gooper-Judith Anderson Big Mama-Madeleine Sherwood Mae-Larry Gates Dr. Baugh-Vaughn Taylor Deacon Davis
500,Jeff Daniels Thomas Alden-Anna Paquin Amy Alden-Dana Delany Susan Barnes-Terry Kinney David Alden-Holter Graham Barry Strickland-Jeremy Ratchford Glen Seifert-Deborah Verginella Amy's Mother-Michael J. Reynolds General-David Hemblen Dr. Killian
501,Herman Bing The Ringmaster (voice) (uncredited)-Mel Blanc Dumbo (uncredited)-Billy Bletcher Clown (voice) (uncredited)-Edward Brophy Timothy Q. Mouse (voice) (uncredited)-Hall Johnson Choir Crows (voice) (uncredited)-Cliff Edwards Dandy Crow (uncredited)-Verna Felton The Elephant Matriarch /Mrs. Jumbo (voice) (uncredited)-Noreen Gammill Catty the Elephant (voice) (uncredited)-Eddie Holden Clown (voice) (uncredited)
502,Woody Allen Fielding Mellish-Louise Lasser Nancy-Carlos Montalbán General Emilio M. Vargas-Nati Abascal Yolanda (as Natividad Abascal)-Jacobo Morales Esposito-Miguel Ángel Suárez Luis (as Miguel Suarez)-David Ortiz Angleró Sanchez-René Enríquez Diaz (as Rene Enríquez)-Jack Axelrod Arroyo
503,Robert Redford Bill McKay-Peter Boyle Marvin Lucas-Melvyn Douglas John J. McKay-Don Porter Senator Crocker Jarmon-Allen Garfield Klein-Karen Carlson Nancy McKay-Quinn K. Redeker Rick Jenkin (as Quinn Redeker)-Morgan Upton Wally Henderson-Michael Lerner Paul Corliss
504,Warren Beatty Clyde Barrow-Faye Dunaway Bonnie Parker-Michael J. Pollard C.W. Moss-Gene Hackman Buck Barrow-Estelle Parsons Blanche-Denver Pyle Frank Hamer-Dub Taylor Ivan Moss-Evans Evans Velma Davis-Gene Wilder Eugene Grizzard
505,Ray Milland Tony Wendice-Grace Kelly Margot Wendice-Robert Cummings Mark Halliday-John Williams Chief Inspector Hubbard-Anthony Dawson Charles Swann-Leo Britt The Storyteller-Patrick Allen Detective Pearson-George Leigh Detective Williams-George Alderson First Detective
506,James Dean Jim Stark-Natalie Wood Judy-Sal Mineo John 'Plato' Crawford-Jim Backus Frank Stark-Ann Doran Mrs. Carol Stark-Corey Allen Buzz Gunderson-William Hopper Judy's Father-Rochelle Hudson Judy's Mother-Dennis Hopper Goon
507,Vivien Leigh Blanche DuBois-Marlon Brando Stanley Kowalski-Kim Hunter Stella Kowalski-Karl Malden Mitch-Rudy Bond Steve-Nick Dennis Pablo-Peg Hillias Eunice-Wright King A Collector-Richard Garrick A Doctor
508,Woody Harrelson Larry Flynt-Courtney Love Althea Leasure Flynt-Edward Norton Alan Isaacman-Brett Harrelson Jimmy Flynt-Donna Hanover Ruth Carter Stapleton-James Cromwell Charles Keating-Crispin Glover Arlo-Vincent Schiavelli Chester-Miles Chapin Miles
509,Daniel Day-Lewis Christy Brown-Brenda Fricker Mrs. Brown-Alison Whelan Sheila-Kirsten Sheridan Sharon-Declan Croghan Tom-Eanna MacLiam Benny-Marie Conmee Sadie-Cyril Cusack Lord Castlewelland-Phelim Drew Brian
510,Denzel Washington Chisolm-Chris Pratt Josh Faraday-Ethan Hawke Goodnight Robicheaux-Vincent D'Onofrio Jack Horne-Lee Byung-Hun Billy Rocks-Manuel Garcia-Rulfo Vasquez-Martin Sensmeier Red Harvest-Haley Bennett Emma Cullen-Peter Sarsgaard Bartholomew Bogue
511,Peter O'Toole T.E. Lawrence-Alec Guinness Prince Faisal-Anthony Quinn Auda Abu Tayi-Jack Hawkins General Allenby-Omar Sharif Sherif Ali-José Ferrer Turkish Bey (as Jose Ferrer)-Anthony Quayle Colonel Brighton-Claude Rains Mr. Dryden-Arthur Kennedy Jackson Bentley
512,Bruno Ganz Damiel-Solveig Dommartin Marion-Otto Sander Cassiel-Curt Bois Homer-Peter Falk Der Filmstar-Hans Martin Stier In weiteren Rollen - Der Sterbende-Elmar Wilms In weiteren Rollen - Ein trauriger Mann-Sigurd Rachman In weiteren Rollen - Der Selbstmörder-Beatrice Manowski In weiteren Rollen - Das Strichmädchen
513,Joseph Cotten Holly Martins-Alida Valli Anna Schmidt (as Valli)-Orson Welles Harry Lime-Trevor Howard Maj. Calloway-Bernard Lee Sgt. Paine-Paul Hörbiger Karl - Harry's Porter (as Paul Hoerbiger)-Ernst Deutsch 'Baron' Kurtz-Siegfried Breuer Popescu-Erich Ponto Dr. Winkel
514,Woody Allen Alvy Singer-Diane Keaton Annie Hall-Tony Roberts Rob-Carol Kane Allison-Paul Simon Tony Lacey-Shelley Duvall Pam-Janet Margolin Robin-Colleen Dewhurst Mom Hall-Christopher Walken Duane Hall (as Christopher Wlaken)
515,Jürgen Prochnow Capt.-Lt. Henrich Lehmann-Willenbrock - Der Alte-Herbert Grönemeyer Lt. Werner - Correspondent-Klaus Wennemann Chief Engineer Fritz Grade - Der Leitende-Der LI-Hubertus Bengsch 1st Lieutenant - Number One-1WO-Martin Semmelrogge 2nd Lieutenant - 2WO-Bernd Tauber Kriechbaum - Chief Quartermaster-Navigator-Erwin Leder Johann-Martin May Ullman-Heinz Hoenig Hinrich (as Heinz Hönig)
516,Burt Lancaster Felix Happer-Peter Riegert Mac-Fulton Mackay Ben-Denis Lawson Urquhart-Norman Chancer Moritz-Peter Capaldi Oldsen-Rikki Fulton Geddes-Alex Norton Watt-Jenny Seagrove Marina
517,Woody Allen Isaac-Diane Keaton Mary-Michael Murphy Yale-Mariel Hemingway Tracy-Meryl Streep Jill-Anne Byrne Hoffman Emily (as Anne Byrne)-Karen Ludwig Connie-Michael O'Donoghue Dennis-Victor Truro Party Guest
518,Gabriel Byrne Tom Reagan-Marcia Gay Harden Verna-John Turturro Bernie Bernbaum-Jon Polito Johnny Caspar-J.E. Freeman Eddie Dane-Albert Finney Leo-Mike Starr Frankie-Al Mancini Tic-Tac-Richard Woods Mayor Dale Levander
519,Humphrey Bogart Fred C. Dobbs-Walter Huston Howard-Tim Holt Curtin-Bruce Bennett Cody-Barton MacLane Pat McCormick (as Barton Mac Lane)-Alfonso Bedoya Gold Hat-Arturo Soto Rangel Presidente (as A. Soto Rangel)-Manuel Dondé El Jefe (as Manuel Donde)-José Torvay Pablo (as Jose Torvay)
520,Derek Jacobi Self - Narrator-Connor Williams Emil Schulz-Richard Campbell Frank McKenna-Mark Wainwright Roger Bushell-Christopher Harper Dennis Cochran-Andrew Piper Tom Kirby-Green-Ben Tolley Bernard Scheidhauer-Andrew MacBean Alfred Schimmel-Simon Armstrong General Artur Nebe
521,Robert De Niro Michael-John Cazale Stan-John Savage Steven-Christopher Walken Nick-Meryl Streep Linda-George Dzundza John-Chuck Aspegren Axel-Shirley Stoler Steven's Mother-Rutanya Alda Angela
522,Tom Waits Zack-John Lurie Jack-Roberto Benigni Roberto-Nicoletta Braschi Nicoletta-Ellen Barkin Laurette-Billie Neal Bobbie-Rockets Redglare Gig-Vernel Bagneris Preston-Timothea Julie
523,Paul Newman Luke-George Kennedy Dragline-J.D. Cannon Society Red-Lou Antonio Koko-Robert Drivas Loudmouth Steve-Strother Martin Captain-Jo Van Fleet Arletta-Clifton James Carr-Morgan Woodward Boss Godfrey
524,Kyle Kallgren Oancitizen
525,Humphrey Bogart Philip Marlowe-Lauren Bacall Vivian Rutledge-John Ridgely Eddie Mars-Martha Vickers Carmen Sternwood-Dorothy Malone Acme Book Shop Proprietress-Peggy Knudsen Mona Mars-Regis Toomey Chief Inspector Bernie Ohls-Charles Waldron General Sternwood-Charles D. Brown Norris - the Butler
526,Charlton Heston Judah Ben-Hur-Jack Hawkins Quintus Arrius-Haya Harareet Esther-Stephen Boyd Messala-Hugh Griffith Sheik Ilderim-Martha Scott Miriam-Cathy O'Donnell Tirzah-Sam Jaffe Simonides-Finlay Currie Balthasar /Narrator
527,Ben Kingsley Mahatma Gandhi-Rohini Hattangadi Kasturba Gandhi (as Rohini Hattangady)-Roshan Seth Pandit Nehru-Candice Bergen Margaret Bourke-White-Edward Fox General Dyer-John Gielgud Lord Irwin-Trevor Howard Judge Broomfield-John Mills The Viceroy-Martin Sheen Walker
528,No Cast Found
529,"Anton Glanzelius Ingemar Johansson-Tomas von Brömssen Gunnar, Ingemars morbror-Anki Lidén Ingemars mamma (as Anki Liden)-Melinda Kinnaman Saga-Kicki Rundgren Ulla, Gunnars fru-Lennart Hjulström Konstnären-Ing-Marie Carlsson Berit (as Ing-Mari Carlsson)-Leif Ericson Farbror Sandberg (as Leif Ericsson)-Christina Carlwind Fru Sandberg"
530,Sean Connery Daniel Dravot-Michael Caine Peachy Carnehan-Christopher Plummer Rudyard Kipling-Saeed Jaffrey Billy Fish-Larbi Doghmi Ootah (as Doghmi Larbi)-Jack May District Commissioner-Karroom Ben Bouih Kafu Selim-Mohammad Shamsi Babu-Albert Moses Ghulam
531,Geoffrey Rush David Helfgott - Adult-Justin Braine Tony-Sonia Todd Sylvia-Chris Haywood Sam-Alex Rafalowicz David Helfgott - Child-Gordon Poole Eisteddfod Presenter-Armin Mueller-Stahl Peter-Nicholas Bell Ben Rosen-Danielle Cox Suzie - Child
532,"Indira Varma Maya-Sarita Choudhury Tara, the Queen-Ramon Tikaram Jai Kumar-Naveen Andrews Raj Singh-Rekha Rasa Devi, teacher of the Kama Sutra-Khalid Tyabji Biki-Arundhati Rao Annabi-Surabhi Bhansali Young Maya-Garima Dhup Young Tara"
533,Stanley Tucci Louis D'Amico-Hope Davis Eliza Malone D'Amico-Pat McNamara Jim Malone-Anne Meara Rita Malone-Parker Posey Jo Malone-Liev Schreiber Carl Petrovic-Stephanie Venditto Cassandra-Campbell Scott Eddie Masler-Marc Grapey Aaron
534,Bill Paxton Bokky-Mark Wahlberg Pat-Julianna Margulies Jean-James Gammon Double D-Luke Askew Boss Jack-Nikki Deloach Kate (as Nikki DeLoach)-Danielle Keaton Shane (as Danielle Wiener)-Michael Shaner Lip-Vincent Chase Bimbo
535,Meg Ryan Maggie-Matthew Broderick Sam-Kelly Preston Linda-Tchéky Karyo Anton (as Tcheky Karyo)-Maureen Stapleton Nana-Nesbitt Blaisdell Ed Green-Remak Ramsay Professor Wells-Lee Wilkof Carl-Dominick Dunne Matheson
536,Victoire Thivisol Ponette-Delphine Schiltz Delphine-Matiaz Bureau Caton Matiaz-Léopoldine Serre Ada-Marie Trintignant La mère-Xavier Beauvois Le père-Claire Nebout La tante-Aurélie Vérillon Aurélie-Henri Berthon L'Instituteur
537,River Phoenix Mike Waters-Keanu Reeves Scott Favor-James Russo Richard Waters-William Richert Bob Pigeon-Rodney Harvey Gary-Chiara Caselli Carmella-Michael Parker Digger-Jessica Makinson Denise (as Jessie Thomas)-Flea Budd
538,Meg Ryan Anastasia (voice)-John Cusack Dimitri (voice)-Kelsey Grammer Vladimir (voice)-Christopher Lloyd Rasputin (voice)-Hank Azaria Bartok (voice)-Bernadette Peters Sophie (voice)-Kirsten Dunst Young Anastasia (voice)-Angela Lansbury The Dowager Empress Marie (voice)-Rick Jones Czar Nicholas /Servant /Revolutionary Soldier /Ticket Agent (voice)
539,Alex Evert Reconsidering Death-Leah Watson At Station-Cassy Clayman Reconsidering the past-Danny Ramos Dice Skeptic-Quiera Cantrell Trapped with Poem-Ricky Schmidt On Couch-Noel Bustillos Businessman #2-Billy Gabel Answers Phone-Cipriano Ortega Ex-Boyfriend
540,Wesley Snipes John-Woody Harrelson Charlie Robinson-Jennifer Lopez Grace Santiago-Robert Blake Donald Patterson-Chris Cooper Torch-Joe Grifasi Riley-Scott Sowers Mr. Brown-Skipp Sudduth Kowalski-Vincent Laresca Subway Robber
541,Christopher Lambert Lord Raiden-Robin Shou Liu Kang-Linden Ashby Johnny Cage-Cary-Hiroyuki Tagawa Shang Tsung-Bridgette Wilson-Sampras Sonya Blade (as Bridgette Wilson)-Talisa Soto Kitana-Trevor Goddard Kano-Chris Casamassa Scorpion-François Petit Sub-Zero
542,Joe Baker Lon (voice)-Christian Bale Thomas (voice)-Irene Bedard Pocahontas (voice)-Billy Connolly Ben (voice)-James Apaumut Fall Kocoum (voice)-Mel Gibson John Smith (voice)-Linda Hunt Grandmother Willow (voice)-John Kassir Meeko (voice)-Judy Kuhn Pocahontas (singing voice)
543,Alex Evert Reconsidering Death-Leah Watson At Station-Cassy Clayman Reconsidering the past-Danny Ramos Dice Skeptic-Quiera Cantrell Trapped with Poem-Ricky Schmidt On Couch-Noel Bustillos Businessman #2-Billy Gabel Answers Phone-Cipriano Ortega Ex-Boyfriend
544,Andy Garcia Jimmy 'The Saint' Tosnia-Christopher Lloyd Pieces-William Forsythe Franchise-Bill Nunn Easy Wind-Treat Williams Critical Bill-Jack Warden Joe Heff-Steve Buscemi Mister Shhh-Fairuza Balk Lucinda-Gabrielle Anwar Dagney
545,"Eddie Murphy Maximillian /Preacher Pauly /Guido-Angela Bassett Det. Rita Veder-Allen Payne Detective Justice-Kadeem Hardison Julius Jones-John Witherspoon Silas Green-Zakes Mokae Dr. Zeko-Joanna Cassidy Capt. Dewey-Simbi Kali Nikki, Rita's Roomate (as Simbi Khali)-Messiri Freeman Eva, Julius' Girl"
546,"John Travolta Vic Deakins-Christian Slater Riley Hale-Samantha Mathis Terry Carmichael-Delroy Lindo Colonel Max Wilkins-Bob Gunton Pritchett-Frank Whaley Giles Prentice-Howie Long Kelly-Vondie Curtis-Hall Lt. Colonel Sam Rhodes-Jack Thompson Chairman, Joint Chief of Staff"
547,Tobias Arnold Young Graham-Ruth Sheen Molly-Roger Lloyd Pack Fred-Hugh O'Conor Graham Young-Norman Caro Mr. Goez-Dorothea Alexander Mrs. Goez-Charlotte Coleman Winnie-Paul Stacey Dennis-Samantha Edmonds Sue
548,Jason James Richter Bastian-Melody Kay Nicole-Jack Black Slip-Carole Finn Mookie-Ryan Bollman Dog-Freddie Jones Mr. Coreander /Old Man of Wandering Mountain-Julie Cox The Empress-Moya Brady Urgl-Tony Robinson Engywook
549,Liam Neeson Rob Roy-Jessica Lange Mary-John Hurt Montrose-Tim Roth Cunningham-Eric Stoltz McDonald-Andrew Keir Argyll-Brian Cox Killearn-Brian McCardie Alasdair-Gilbert Martin Guthrie
550,Bruce Willis John McClane-Jeremy Irons Simon-Samuel L. Jackson Zeus-Graham Greene Joe Lambert-Colleen Camp Connie Kowalski-Larry Bryggman Arthur Cobb-Anthony Peck Ricky Walsh-Nick Wyman Targo-Sam Phillips Katya
551,J. Trevor Edmond Young Butterfield (as Trevor Edmond)-Daniel von Bargen Nix-Kevin J. O'Connor Philip Swann-Joseph Latimore Caspar Quaid-Sheila Tousey Jennifer Desiderio-Susan Traylor Maureen Pimm-Ashley Tesoro Young Dorothea (as Ashley Lyn Cafagna)-Michael Angelo Stuno Lead Male Cultist-Keith Brunsmann Snakeman
552,Ben Kingsley Xavier Fitch-Michael Madsen Preston Lennox-Alfred Molina Dr. Stephen Arden-Forest Whitaker Dan Smithson-Marg Helgenberger Dr. Laura Baker-Natasha Henstridge Sil-Michelle Williams Young Sil-Jordan Lund Aide-Don Fischer Aide
553,"Keanu Reeves Paul Sutton-Aitana Sánchez-Gijón Victoria Aragon (as Aitana Sanchez-Gijon)-Anthony Quinn Don Pedro Aragon-Giancarlo Giannini Alberto Aragon-Angélica Aragón Marie Jose Aragon (as Angelica Aragon)-Evangelina Elizondo Guadelupe Aragon-Freddy Rodríguez Pedro Aragon, Jr. (as Freddy Rodriguez)-Debra Messing Betty Sutton-Febronio Covarrubias Jose Manuel"
554,Kevin Costner Mariner-Chaim Jeraffi Drifter-Rick Aviles Gatesman-R.D. Call Enforcer-Zitto Kazann Elder /Survivor-Leonardo Cimino Elder-Zakes Mokae Priam-Luke Ka'ili Jr. Boy-Anthony DeMasters Boy
555,John Travolta Louis Pinnock-Harry Belafonte Thaddeus Thomas-Kelly Lynch Marsha Pinnock-Margaret Avery Megan Thomas-Tom Bower Stanley-Andrew Lawrence Donnie Pinnock-Bumper Robinson Martin-Tom Wright Lionel-Sheryl Lee Ralph Roberta
556,Jeff Bridges Wild Bill Hickok-Ellen Barkin Calamity Jane-John Hurt Charley Prince-Diane Lane Susannah Moore-Keith Carradine Buffalo Bill Cody-David Arquette Jack McCall-Christina Applegate Lurline Newcomb-Bruce Dern Will Plummer-James Gammon California Joe
557,Stefano Dionisi Carlo Broschi (Farinelli)-Enrico Lo Verso Riccardo Broschi-Elsa Zylberstein Alexandra-Caroline Cellier Margareth Hunter-Marianne Basler Countess Mauer-Jacques Boudet Felipe V-Graham Valentine Prince of Wales-Pier Paolo Capponi Broschi-Renaud du Peloux de Saint Romain Benedict Hunter
558,Melanie Lynskey Pauline Parker-Kate Winslet Juliet Hulme-Sarah Peirse Honora Parker Rieper-Diana Kent Hilda Hulme-Clive Merrison Dr. Henry Hulme-Simon O'Connor Herbert Rieper-Jed Brophy John /Nicholas-Peter Elliott Bill Perry-Gilbert Goldie Dr. Bennett
559,Elisa Hansen Maven of the Eventide
560,Thomas Ian Nicholas Calvin Fuller-Joss Ackland King Arthur-Art Malik Lord Belasco-Paloma Baeza Princess Katey-Kate Winslet Princess Sarah-Daniel Craig Master Kane-David Tysall Ratan-Ron Moody Merlin-Barry Stanton Blacksmith
561,Robert De Niro Creature /Sharp Featured Man-Kenneth Branagh Victor-Tom Hulce Henry-Helena Bonham Carter Elizabeth-Aidan Quinn Walton-Ian Holm Victor's Father-Richard Briers Grandfather-John Cleese Professor Waldman-Robert Hardy Professor Krempe
562,John H. Shelton Self /Reviewer (as Esme Rose-Shelton)
563,"Tom Holland  Harker2 episodes, 1995--Patricia Wettig  Laurel Stevenson2 episodes, 1995--Kate Maberly  Dinah Bellman2 episodes, 1995--Mark Lindsay Chapman  Nick Hopewell2 episodes, 1995--Julie Arnold Lisnet  Aunt Vicki2 episodes, 1995"
564,Clarence Williams III Mr. Simms-Joe Torry Stack-De'aundre Bonds Ball-Samuel Monroe Jr. Bulldog (as Sam Monroe)-Wings Hauser Strom-Tom Wright Martin Moorehouse-Anthony Griffith Clarence-Michael Massee Newton-Duane Whitaker Billy
565,"Christopher Reeve Dr. Alan Chaffee-Kirstie Alley Dr. Susan Verner-Linda Kozlowski Jill McGowan-Michael Paré Frank McGowan-Meredith Salenger Melanie Roberts-Mark Hamill Reverend George-Pippa Pearthree Sarah, George's Wife-Peter Jason Ben Blum-Constance Forslund Callie Blum"
566,Harrison Ford Jack Ryan-Willem Dafoe Clark-Anne Archer Cathy Ryan-Joaquim de Almeida Felix Cortez-Henry Czerny Robert Ritter-Harris Yulin James Cutter-Donald Moffat President Bennett-Miguel Sandoval Ernesto Escobedo-Benjamin Bratt Captain Ramirez
567,Jeff Davis Freddy's Hand Double (as Jeffrey John Davis)-Heather Langenkamp Heather Langenkamp-Miko Hughes Dylan-Matt Winston Chuck-Rob LaBelle Terry-David Newsom Chase Porter-Wes Craven Wes Craven-Marianne Maddalena Marianne Maddalena-Gretchen Oehler Script Supervisor
568,Keanu Reeves Jack Traven-Dennis Hopper Howard Payne-Sandra Bullock Annie-Joe Morton Capt. McMahon-Jeff Daniels Harry-Alan Ruck Stephens-Glenn Plummer Jaguar Owner-Richard Lineback Norwood-Beth Grant Helen
569,Jack Nicholson Will Randall-Michelle Pfeiffer Laura Alden-James Spader Stewart Swinton-Kate Nelligan Charlotte Randall-Richard Jenkins Detective Bridger-Christopher Plummer Raymond Alden-Eileen Atkins Mary-David Hyde Pierce Roy-Om Puri Dr. Vijay Alezais
570,Kevin Costner Wyatt Earp-Dennis Quaid Doc Holliday-Gene Hackman Nicholas Earp-David Andrews James Earp-Linden Ashby Morgan Earp-Jeff Fahey Ike Clanton-Joanna Going Josie Marcus-Mark Harmon Sheriff Johnny Behan-Michael Madsen Virgil Earp
571,Richard Dreyfuss Chris Lecce-Emilio Estevez Bill Reimers-Rosie O'Donnell Gina Garrett-Dennis Farina Brian O'Hara-Marcia Strassman Pam O'Hara-Cathy Moriarty Lu Delano-John Rubinstein Thomas Hassrick-Miguel Ferrer Tony Castellano-Sharon Maughan Barbara Burnside
572,Jeff Bridges Dove-Tommy Lee Jones Gaerity-Suzy Amis Kate-Lloyd Bridges Max-Forest Whitaker Franklin-Stephi Lineburg Lizzy-John Finn Captain Roarke-Caitlin Clarke Rita-Christofer de Oni Cortez (as Chris de Oni)
573,Terry Kinney Steve Malone-Meg Tilly Carol Malone-Gabrielle Anwar Marti Malone-Reilly Murphy Andy Malone-Billy Wirth Tim Young-Christine Elise Jenn Platt-R. Lee Ermey General Platt-Kathleen Doyle Mrs. Platt-Forest Whitaker Major Collins
574,Julian Sands Dr. Nick Cavanaugh-Sherilyn Fenn Helena-Bill Paxton Ray O'Malley-Kurtwood Smith Dr. Alan Harrison-Art Garfunkel Dr. Lawrence Augustine-Betsy Clark Anne Garrett-Nicolette Scorsese Fantasy Lover /Nurse-Meg Register Marion Cavanaugh-Bryan Smith Russell
575,Billy Crystal Mitch Robbins-Daniel Stern Phil Berquist-Jon Lovitz Glen Robbins-Jack Palance Duke Washburn-Patricia Wettig Barbara Robbins-Pruitt Taylor Vince Bud-Bill McKinney Matt-Lindsay Crystal Holly Robbins-Beth Grant Lois
576,Sylvester Stallone Gabe Walker-John Lithgow Qualen-Michael Rooker Hal Tucker-Janine Turner Jessie Deighan-Rex Linn Travers-Caroline Goodall Kristel-Leon Kynette-Craig Fairbrass Delmar-Gregory Scott Cummins Ryan
577,Robert Knott Air Traffic Controller-Jonathan Penner Captain Air Traffic-Whip Hubley F-16 Pilot-Dan Aykroyd Beldar Conehead /Donald R. DeCicco-Jane Curtin Prymatt Conehead /Mary Margaret DeCicco-Howard Napper Ang Pilot-Michael Richards Motel Clerk-Eddie Griffin Customer-Sinbad Otto
578,Sylvester Stallone John Spartan-Wesley Snipes Simon Phoenix-Sandra Bullock Lenina Huxley-Nigel Hawthorne Dr. Raymond Cocteau-Benjamin Bratt Alfredo Garcia-Bob Gunton Chief George Earle-Glenn Shadix Associate Bob-Denis Leary Edgar Friendly-Grand L. Bush Zachary Lamb - Young
579,Armand Assante Ned Ravine-Sherilyn Fenn Laura Lincolnberry-Kate Nelligan Lana Ravine-Sean Young Lola Cain-Christopher McDonald Frank Kelbo-James Remar Max Shady-Tony Randall Judge Skanky-Clarence Clemons Clarence-Michael Cumpsty Laura's Husband
580,Hugh Grant Reginald Anson-Tara Fitzgerald Elizabeth aka Betty from Cardiff-Colm Meaney Morgan the Goat-Ian McNeice George Garrad-Ian Hart Johnny Shellshocked (Jones)-Kenneth Griffith Reverend Jones-Tudor Vaughan Thomas Twp-Hugh Vaughan Thomas Twp Too-Robert Pugh Williams the Petroleum
581,Brad Pitt Early Grayce-Kathy Larson Teenage Girl (as Catherine Larson)-David Milford Driver-David Duchovny Brian Kessler-John Zarchen Peter-David Rose Eric-Michelle Forbes Carrie Laughlin-Tommy Chappelle Old Man-Juliette Lewis Adele Corners
582,Holly Hunter Ada McGrath-Harvey Keitel George Baines-Sam Neill Alisdair Stewart-Anna Paquin Flora McGrath-Kerry Walker Aunt Morag-Geneviève Lemon Nessie (as Genevieve Lemon)-Tungia Baker Hira-Ian Mune Reverend-Peter Dennett Head Seaman
583,Gary Oldman Jack Grimaldi-Wallace Wood Waiter-Juliette Lewis Sheri-David Proval Scully-Will Patton Martie-Gene Canfield John-Larry Joshua Joey-Michael Wincott Sal-Lena Olin Mona Demarkov
584,Jackie Dennison Rescue Medium-Christine Hamlett Rescue Medium-Michael Lamport Narrator
585,Pauly Shore Crawl-Carla Gugino Rebecca Warner-Lane Smith Walter Warner-Cindy Pickett Connie Warner-Mason Adams Walter Warner Sr.-Patrick Renna Zack Warner-Dennis Burkley Theo-Tiffani Thiessen Tracy (as Tiffani-Amber Thiessen)-Dan Gauthier Travis
586,Charlie Sheen Richard 'Ditch' Brodie-Nastassja Kinski Chris Morrow /Krista Moldova-James Gandolfini Ben Pinkwater-Christopher McDonald Kerr-Gary Bullock Lex-Hans Howes Sam (as Hans R. Howes)-Melvin Van Peebles Noble-Suli McCullough Robocam-Cathryn de Prume Karen (as Cathryn De Prume)
