movie_id,movie_title,imdb_url,decade,genres,avg_rating,poster
470,Tombstone (1993),http://us.imdb.com/M/title-exact?Tombstone%20(1993),90s, western,3.6666666666666665,https://m.media-amazon.com/images/M/MV5BODRkYzA4MGItODE2MC00ZjkwLWI2NDEtYzU1NzFiZGU1YzA0XkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg
471,Courage Under Fire (1996),http://us.imdb.com/M/title-exact?Courage%20Under%20Fire%20(1996),90s, drama war,3.6108597285067874,https://m.media-amazon.com/images/M/MV5BODJlOTlkNzUtN2U2OC00NWUxLTg3MjgtNGVmZGU5ZTk0ZjM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
472,Dragonheart (1996),http://us.imdb.com/M/title-exact?Dragonheart%20(1996),90s, action adventure fantasy,3.0822784810126582,https://m.media-amazon.com/images/M/MV5BNzI2NGUzYzAtY2Y1MS00NzhjLWFiYzItODgwM2RlN2M5ZjA4XkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg
473,James and the Giant Peach (1996),http://us.imdb.com/M/title-exact?James%20and%20the%20Giant%20Peach%20(1996),90s, animation childrens musical,3.126984126984127,https://m.media-amazon.com/images/M/MV5BMTNkNWIwNGUtNTJlOC00NDU3LTk0NWEtNjNjNDM4NzRiNThkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),http://us.imdb.com/M/title-exact?Dr.%20Strangelove%20or:%20How%20I%20Learned%20to%20Stop%20Worrying%20and%20Love%20the%20Bomb%20(1963),60s, sci-fi war,4.252577319587629,https://m.media-amazon.com/images/M/MV5BZWI3ZTMxNjctMjdlNS00NmUwLWFiM2YtZDUyY2I3N2MxYTE0XkEyXkFqcGdeQXVyNzkwMjQ5NzM@..jpg
475,Trainspotting (1996),http://us.imdb.com/Title?Trainspotting+(1996),90s, drama,3.884,https://m.media-amazon.com/images/M/MV5BMzA5Zjc3ZTMtMmU5YS00YTMwLWI4MWUtYTU0YTVmNjVmODZhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg
476,"First Wives Club, The (1996)","http://us.imdb.com/M/title-exact?First%20Wives%20Club,%20The%20(1996)",90s, comedy,3.01875,https://m.media-amazon.com/images/M/MV5BMzAwZTA3Y2UtMWVlMi00ZmNiLTkzZjAtYjA2YzBhMGMyYzQ2XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
477,Matilda (1996),http://us.imdb.com/M/title-exact?Matilda%20(1996),90s, childrens comedy,3.2105263157894735,https://m.media-amazon.com/images/M/MV5BZGVlYTA5NzQtMjBkNy00MmE1LWI3YzYtMTVkMTNmOGE5YmEwXkEyXkFqcGdeQXVyMTAyOTE2ODg0..jpg
478,"Philadelphia Story, The (1940)","http://us.imdb.com/M/title-exact?Philadelphia%20Story,%20The%20(1940)",40s, comedy romance,4.115384615384615,https://i.imgur.com/9uJtEW6.jpg
479,Vertigo (1958),http://us.imdb.com/M/title-exact?Vertigo%20(1958),50s, mystery thriller,4.251396648044691,https://m.media-amazon.com/images/M/MV5BYTE4ODEwZDUtNDFjOC00NjAxLWEzYTQtYTI1NGVmZmFlNjdiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg
480,North by Northwest (1959),http://us.imdb.com/M/title-exact?North%20by%20Northwest%20(1959),50s, comedy thriller,4.284916201117318,https://m.media-amazon.com/images/M/MV5BZDA3NDExMTUtMDlhOC00MmQ5LWExZGUtYmI1NGVlZWI4OWNiXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg
481,"Apartment, The (1960)","http://us.imdb.com/M/title-exact?Apartment,%20The%20(1960)",60s, comedy drama,3.936507936507936,https://m.media-amazon.com/images/M/MV5BNDkwMTY4MDIwM15BMl5BanBnXkFtZTcwODc4MDk2Nw@@..jpg
482,Some Like It Hot (1959),http://us.imdb.com/M/title-exact?Some%20Like%20It%20Hot%20(1959),50s, comedy crime,3.984375,https://m.media-amazon.com/images/M/MV5BNzAyOGIxYjAtMGY2NC00ZTgyLWIwMWEtYzY0OWQ4NDFjOTc5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg
483,Casablanca (1942),http://us.imdb.com/M/title-exact?Casablanca%20(1942),40s, drama romance war,4.4567901234567895,https://m.media-amazon.com/images/M/MV5BY2IzZGY2YmEtYzljNS00NTM5LTgwMzUtMzM1NjQ4NGI0OTk0XkEyXkFqcGdeQXVyNDYyMDk5MTU@..jpg
484,"Maltese Falcon, The (1941)","http://us.imdb.com/M/title-exact?Maltese%20Falcon,%20The%20(1941)",40s, film_noir mystery,4.210144927536232,https://m.media-amazon.com/images/M/MV5BODNkYTQzYzEtODVlZS00MWU2LTk0MzgtMGM2ZjE0YzQ4YTQ2XkEyXkFqcGdeQXVyODE1OTI0Mjg@..jpg
485,My Fair Lady (1964),http://us.imdb.com/M/title-exact?My%20Fair%20Lady%20(1964),60s, musical romance,3.8160000000000003,https://m.media-amazon.com/images/M/MV5BNGM0ZTU3NmItZmRmMy00YWNjLWEzMWItYzg3MzcwZmM5NjdiXkEyXkFqcGdeQXVyNDYyMDk5MTU@..jpg
486,Sabrina (1954),http://us.imdb.com/M/title-exact?Sabrina%20(1954),50s, comedy romance,3.796875,https://m.media-amazon.com/images/M/MV5BYmFlNTA1NWItODQxNC00YjFmLWE3ZWYtMzg3YTkwYmMxMjY2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@..jpg
487,Roman Holiday (1953),http://us.imdb.com/M/title-exact?Roman%20Holiday%20(1953),50s, comedy romance,4.102941176470588,https://m.media-amazon.com/images/M/MV5BMTE2MDM4MTMtZmNkZC00Y2QyLWE0YjUtMTAxZGJmODMxMDM0XkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg
488,Sunset Blvd. (1950),http://us.imdb.com/M/title-exact?Sunset%20Boulevard%20(1950),50s, film_noir,4.2,https://m.media-amazon.com/images/M/MV5BMTU0NTkyNzYwMF5BMl5BanBnXkFtZTgwMDU0NDk5MTI@..jpg
489,Notorious (1946),http://us.imdb.com/M/title-exact?Notorious%20(1946),40s, film_noir romance thriller,4.115384615384615,https://m.media-amazon.com/images/M/MV5BYTc1NGViOTMtNjZhNS00OGY2LWI4MmItOWQwNTY4MDMzNWI3L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg
490,To Catch a Thief (1955),http://us.imdb.com/M/title-exact?To%20Catch%20a%20Thief%20(1955),50s, comedy romance thriller,4.02,https://m.media-amazon.com/images/M/MV5BODM2ODgyOGYtYzYwMC00ZTEwLTg2MmItZDI2OTdhMTdiMGFiL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg
491,"Adventures of Robin Hood, The (1938)","http://us.imdb.com/M/title-exact?Adventures%20of%20Robin%20Hood,%20The%20(1938)",30s, action adventure,3.7910447761194033,https://m.media-amazon.com/images/M/MV5BYjZjOTU3MTMtYTM5YS00YjZmLThmNmMtODcwOTM1NmRiMWM2XkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg
492,East of Eden (1955),http://us.imdb.com/M/title-exact?East%20of%20Eden%20(1955),50s, drama,3.864406779661017,https://m.media-amazon.com/images/M/MV5BMzE1MzdjNmUtOWU5MS00OTgwLWIzYjYtYTYwYTM0NDkyOTU1XkEyXkFqcGdeQXVyMTY5Nzc4MDY@..jpg
493,"Thin Man, The (1934)","http://us.imdb.com/M/title-exact?Thin%20Man,%20The%20(1934)",30s, mystery,4.15,https://m.media-amazon.com/images/M/MV5BZTg5ZGE5NjctYTk5Ni00OTIxLWI5NmUtZjBjMGJlMjNlODg4XkEyXkFqcGdeQXVyNjM0ODg2Njk@..jpg
494,His Girl Friday (1940),http://us.imdb.com/M/title-exact?His%20Girl%20Friday%20(1940),40s, comedy,4.0,https://m.media-amazon.com/images/M/MV5BZDVmZTZkYjMtNmViZC00ODEzLTgwNDAtNmQ3OGQwOWY5YjFmXkEyXkFqcGdeQXVyNDY2MTk1ODk@..jpg
495,Around the World in 80 Days (1956),http://us.imdb.com/M/title-exact?Around%20the%20World%20in%2080%20Days%20(1956),50s, adventure comedy,3.6610169491525424,https://m.media-amazon.com/images/M/MV5BNjRhNjVlYTgtODZiOS00OTVhLWE4ZTItZjc3MTFiYWY1YjI5L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg
496,It's a Wonderful Life (1946),http://us.imdb.com/M/title-exact?It's%20a%20Wonderful%20Life%20(1946),40s, drama,4.121212121212121,https://m.media-amazon.com/images/M/MV5BZjc4NDZhZWMtNGEzYS00ZWU2LThlM2ItNTA0YzQ0OTExMTE2XkEyXkFqcGdeQXVyNjUwMzI2NzU@..jpg
497,Bringing Up Baby (1938),http://us.imdb.com/M/title-exact?Bringing%20Up%20Baby%20(1938),30s, comedy,3.8382352941176467,https://m.media-amazon.com/images/M/MV5BMmVkOTRiYmItZjE4NS00MWNjLWE0ZmMtYzg5YzFjMjMyY2RkXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg
498,"African Queen, The (1951)","http://us.imdb.com/M/title-exact?African%20Queen,%20The%20(1951)",50s, action adventure romance war,4.1842105263157885,https://i.imgur.com/9uJtEW6.jpg
499,Cat on a Hot Tin Roof (1958),http://us.imdb.com/M/title-exact?Cat%20on%20a%20Hot%20Tin%20Roof%20(1958),50s, drama,3.9516129032258074,https://m.media-amazon.com/images/M/MV5BMzFhNTMwNDMtZjY3Yy00NzY3LWI1ZWQtZTQxMWJmODVhZWFkXkEyXkFqcGdeQXVyNjQzNDI3NzY@..jpg
500,Fly Away Home (1996),http://us.imdb.com/M/title-exact?Fly%20Away%20Home%20(1996),90s, adventure childrens,3.9032258064516134,https://m.media-amazon.com/images/M/MV5BMTA0OTE5MDQ0NTBeQTJeQWpwZ15BbWU4MDI5OTc3NTMx..jpg
501,Dumbo (1941),http://us.imdb.com/M/title-exact?Dumbo%20(1941),40s, animation childrens musical,3.4959349593495936,https://m.media-amazon.com/images/M/MV5BNWVmNWQ2OTQtNzJlNC00ZmQwLTg4ZTktZTNmM2IxZTlkOGM3L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg
502,Bananas (1971),http://us.imdb.com/M/title-exact?Bananas%20(1971),70s, comedy war,3.701754385964912,https://m.media-amazon.com/images/M/MV5BMTc2MTE3MzI3MF5BMl5BanBnXkFtZTcwODg3OTYwNA@@..jpg
503,"Candidate, The (1972)","http://us.imdb.com/M/title-exact?Candidate,%20The%20(1972)",70s, drama,3.641025641025641,https://m.media-amazon.com/images/M/MV5BOTYxMjY5ZWItYTRkNC00MGIxLTk0MzMtZTZhMDg0MGY2ZWU5XkEyXkFqcGdeQXVyNjE5MjUyOTM@..jpg
504,Bonnie and Clyde (1967),http://us.imdb.com/M/title-exact?Bonnie%20and%20Clyde%20(1967),60s, crime drama,3.819672131147541,https://m.media-amazon.com/images/M/MV5BOTViZmMwOGEtYzc4Yy00ZGQ1LWFkZDQtMDljNGZlMjAxMjhiXkEyXkFqcGdeQXVyNzM0MTUwNTY@..jpg
505,Dial M for Murder (1954),http://us.imdb.com/M/title-exact?Dial%20M%20for%20Murder%20(1954),50s, mystery thriller,4.0,https://m.media-amazon.com/images/M/MV5BOWIwODIxYWItZDI4MS00YzhhLWE3MmYtMzlhZDIwOTMzZmE5L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg
506,Rebel Without a Cause (1955),http://us.imdb.com/M/title-exact?Rebel%20Without%20a%20Cause%20(1955),50s, drama,3.855555555555556,https://m.media-amazon.com/images/M/MV5BMTg2ODcxOTU1OV5BMl5BanBnXkFtZTgwNzA3ODI1MDE@..jpg
507,"Streetcar Named Desire, A (1951)","http://us.imdb.com/M/title-exact?Streetcar%20Named%20Desire,%20A%20(1951)",50s, drama,3.8163265306122454,https://m.media-amazon.com/images/M/MV5BNzk2M2Y3MzYtNGMzMi00Y2FjLTkwODQtNmExYWU3ZWY3NzExXkEyXkFqcGdeQXVyNTA4NzY1MzY@..jpg
508,"People vs. Larry Flynt, The (1996)","http://us.imdb.com/M/title-exact?People%20vs.%20Larry%20Flynt,%20The%20(1996)",90s, drama,3.5953488372093023,https://m.media-amazon.com/images/M/MV5BMTY3NjA3OTY2Nl5BMl5BanBnXkFtZTgwMjAyNjQxMTE@..jpg
509,My Left Foot (1989),http://us.imdb.com/M/title-exact?My%20Left%20Foot%20(1989),80s, drama,3.851239669421488,https://m.media-amazon.com/images/M/MV5BYjdkNzA4MzYtZThhOS00ZDgzLTlmMDItNmY1ZjI5YjkzZTE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
510,"Magnificent Seven, The (1954)",http://us.imdb.com/M/title-exact?Shichinin%20no%20samurai%20(1954),50s, action drama western,3.9421487603305785,https://m.media-amazon.com/images/M/MV5BMTUzNTc0NTAyM15BMl5BanBnXkFtZTgwMTk1ODA5OTE@..jpg
511,Lawrence of Arabia (1962),http://us.imdb.com/M/title-exact?Lawrence%20of%20Arabia%20(1962),60s, adventure war,4.23121387283237,https://m.media-amazon.com/images/M/MV5BYWY5ZjhjNGYtZmI2Ny00ODM0LWFkNzgtZmI1YzA2N2MxMzA0XkEyXkFqcGdeQXVyNjUwNzk3NDc@..jpg
512,Wings of Desire (1987),"http://us.imdb.com/Title?Himmel+%FCber+Berlin,+Der+(1987)",80s, comedy drama romance,4.0,https://m.media-amazon.com/images/M/MV5BMzMxZjUzOGQtOTFlOS00MzliLWJhNTUtOTgyNzYzMWQ2YzhmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@..jpg
513,"Third Man, The (1949)","http://us.imdb.com/M/title-exact?Third%20Man,%20The%20(1949)",40s, mystery thriller,4.333333333333333,https://m.media-amazon.com/images/M/MV5BYjE2OTdhMWUtOGJlMy00ZDViLWIzZjgtYjZkZGZmMDZjYmEyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@..jpg
514,Annie Hall (1977),http://us.imdb.com/M/title-exact?Annie%20Hall%20(1977),70s, comedy romance,3.911111111111111,https://m.media-amazon.com/images/M/MV5BZDg1OGQ4YzgtM2Y2NS00NjA3LWFjYTctMDRlMDI3NWE1OTUyXkEyXkFqcGdeQXVyMjUzOTY1NTc@..jpg
515,"Boot, Das (1981)","http://us.imdb.com/M/title-exact?Boot,%20Das%20(1981)",90s, action drama war,4.2039800995024885,https://m.media-amazon.com/images/M/MV5BOGZhZDIzNWMtNjkxMS00MDQ1LThkMTYtZWQzYWU3MWMxMGU5XkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg
516,Local Hero (1983),http://us.imdb.com/M/title-exact?Local%20Hero%20(1983),80s, comedy,3.968253968253968,https://m.media-amazon.com/images/M/MV5BODhiMmM3YzQtZjMwNy00YTdkLTkwOTItZDhjYWE1ZTVlNmExXkEyXkFqcGdeQXVyMjI4MjA5MzA@..jpg
517,Manhattan (1979),http://us.imdb.com/M/title-exact?Manhattan%20(1979),70s, comedy drama romance,3.7692307692307687,https://m.media-amazon.com/images/M/MV5BMzdmY2I3MmEtOGFiZi00MTg1LWIxY2QtNWUwM2NmNWNlY2U5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg
518,Miller's Crossing (1990),http://us.imdb.com/M/title-exact?Miller's%20Crossing%20(1990),90s, drama,3.651685393258427,https://m.media-amazon.com/images/M/MV5BMTY2Njk3MTAzM15BMl5BanBnXkFtZTgwMTY5Mzk4NjE@..jpg
519,"Treasure of the Sierra Madre, The (1948)","http://us.imdb.com/M/title-exact?Treasure%20of%20the%20Sierra%20Madre,%20The%20(1948)",40s, adventure,4.1,https://m.media-amazon.com/images/M/MV5BOTJlZWMxYzEtMjlkMS00ODE0LThlM2ItMDI3NGQ2YjhmMzkxXkEyXkFqcGdeQXVyMDI2NDg0NQ@@..jpg
520,"Great Escape, The (1963)","http://us.imdb.com/M/title-exact?Great%20Escape,%20The%20(1963)",60s, adventure war,4.104838709677419,https://m.media-amazon.com/images/M/MV5BNTNlMDYxMzYtNDU4NC00ZGIxLTg0MzUtNmMzNjdiNTc0NjBjXkEyXkFqcGdeQXVyNTM3MDMyMDQ@..jpg
521,"Deer Hunter, The (1978)","http://us.imdb.com/M/title-exact?Deer%20Hunter,%20The%20(1978)",70s, drama war,3.8333333333333335,https://m.media-amazon.com/images/M/MV5BNDhmNTA0ZDMtYjhkNS00NzEzLWIzYTItOGNkMTVmYjE2YmI3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@..jpg
522,Down by Law (1986),http://us.imdb.com/M/title-exact?Down%20by%20Law%20(1986),80s, comedy drama,3.7714285714285714,https://m.media-amazon.com/images/M/MV5BM2ZmNDJiZTUtYjg5Zi00M2I3LTliZjAtNzQ4NTlkYTAzYTAxXkEyXkFqcGdeQXVyNTkyMDc0MjI@..jpg
523,Cool Hand Luke (1967),http://us.imdb.com/M/title-exact?Cool%20Hand%20Luke%20(1967),60s, comedy drama,3.9939024390243913,https://m.media-amazon.com/images/M/MV5BOWFlNzZhYmYtYTI5YS00MDQyLWIyNTUtNTRjMWUwNTEzNjA0XkEyXkFqcGdeQXVyNjUwNzk3NDc@..jpg
524,"Great Dictator, The (1940)","http://us.imdb.com/M/title-exact?Great%20Dictator,%20The%20(1940)",40s, comedy,4.021739130434782,https://m.media-amazon.com/images/M/MV5BN2QwYjIzYTItOGU2OC00ZTg0LThlMmUtMzM3YWM3MmJkMTM0XkEyXkFqcGdeQXVyNjc1NDY3NzU@..jpg
525,"Big Sleep, The (1946)","http://us.imdb.com/M/title-exact?Big%20Sleep,%20The%20(1946)",40s, film_noir mystery,4.027397260273974,https://m.media-amazon.com/images/M/MV5BMjdiM2IyZmQtODJiYy00NDNkLTllYmItMmFjMDNiYTQyOGVkXkEyXkFqcGdeQXVyNDY2MTk1ODk@..jpg
526,Ben-Hur (1959),http://us.imdb.com/M/title-exact?Ben-Hur%20(1959),50s, action adventure drama,3.8306451612903225,https://m.media-amazon.com/images/M/MV5BNjgxY2JiZDYtZmMwOC00ZmJjLWJmODUtMTNmNWNmYWI5ODkwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg
527,Gandhi (1982),http://us.imdb.com/M/title-exact?Gandhi%20(1982),80s, drama,4.0205128205128196,https://m.media-amazon.com/images/M/MV5BMzJiZDRmOWUtYjE2MS00Mjc1LTg1ZDYtNTQxYWJkZTg1OTM4XkEyXkFqcGdeQXVyNjUwNzk3NDc@..jpg
528,"Killing Fields, The (1984)","http://us.imdb.com/M/title-exact?Killing%20Fields,%20The%20(1984)",80s, drama war,4.132231404958676,https://i.imgur.com/9uJtEW6.jpg
529,My Life as a Dog (Mitt liv som hund) (1985),http://us.imdb.com/M/title-exact?Mitt%20liv%20som%20hund%20(1985),80s, drama,3.9784946236559136,https://m.media-amazon.com/images/M/MV5BY2JhOGI1MGItNzFiNC00NzcxLThiMTMtMmVmYTlkZDA4MmYxXkEyXkFqcGdeQXVyOTc5MDI5NjE@..jpg
530,"Man Who Would Be King, The (1975)","http://us.imdb.com/M/title-exact?Man%20Who%20Would%20Be%20King,%20The%20(1975)",70s, adventure,4.025,https://m.media-amazon.com/images/M/MV5BZWQzYjBjZmQtZDFiOS00ZDQ1LWI4MDAtMDk1NGE1NDBhYjNhL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg
531,Shine (1996),http://us.imdb.com/M/title-exact?Shine%20(1996),90s, drama romance,3.922480620155039,https://m.media-amazon.com/images/M/MV5BMTQzMzcxMzUyMl5BMl5BanBnXkFtZTgwNDI1MjgxMTE@..jpg
532,Kama Sutra: A Tale of Love (1996),http://us.imdb.com/M/title-exact?Kama%20Sutra%20(1996),90s, romance,3.3181818181818183,https://m.media-amazon.com/images/M/MV5BNDY5Njc3OWMtYjQwNS00YzM0LTgxZTItNjVjZDk3MWQxYjEzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@..jpg
533,"Daytrippers, The (1996)",http://us.imdb.com/M/title-exact?Daytrippers%2C%20The%20(1996),90s, mystery,3.6666666666666665,https://m.media-amazon.com/images/M/MV5BNTJhMGM4ODItNzk3MS00MmMxLTgyZmEtNGEwNDNhOTAwYzc0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@..jpg
534,Traveller (1997),http://us.imdb.com/M/title-exact?Traveller%20%281997%29,90s, drama,3.3076923076923075,https://m.media-amazon.com/images/M/MV5BMTg2NTk5ODA3Ml5BMl5BanBnXkFtZTcwMjE3MjAzMQ@@..jpg
535,Addicted to Love (1997),http://us.imdb.com/M/title-exact?Addicted%20to%20Love%20%281997%29,90s, comedy romance,3.1666666666666665,https://m.media-amazon.com/images/M/MV5BZDU5ZjA5ZjMtZGZlOS00M2U4LTkyOTktYzYyNGZjN2UxYjdkXkEyXkFqcGdeQXVyNjU0NTI0Nw@@..jpg
536,Ponette (1996),http://us.imdb.com/M/title-exact?Ponette%20%281996%29,90s, drama,3.3,https://m.media-amazon.com/images/M/MV5BZjhiYWMwNmQtNTFlNS00ZGVmLTlhYmEtNzYyNWUwMjliZDNiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@..jpg
537,My Own Private Idaho (1991),http://us.imdb.com/M/title-exact?My+Own+Private+Idaho+(1991),90s, drama,3.633333333333333,https://m.media-amazon.com/images/M/MV5BZDgxMGU3YTEtODEzOC00MGVlLTk4OWUtYmY0ODU0OTI1NmMxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
538,Anastasia (1997),http://us.imdb.com/M/title-exact?Anastasia+(1997),90s, animation childrens musical,3.4242424242424243,https://m.media-amazon.com/images/M/MV5BNGJiNWFlYTMtZTBiZi00ZTVmLWJmZmMtNzEzYzZjNzYzZmRmXkEyXkFqcGdeQXVyNTA4NzY1MzY@..jpg
539,Mouse Hunt (1997),http://us.imdb.com/M/title-exact?imdb-title-119715,90s, childrens comedy,2.477272727272727,https://i.imgur.com/9uJtEW6.jpg
540,Money Train (1995),http://us.imdb.com/M/title-exact?Money%20Train%20(1995),90s, action,2.511627906976744,https://m.media-amazon.com/images/M/MV5BYWZlMzIwYzYtOWZiMi00ZGEzLWFhYmQtNmEzYzJlNDg1NjhjXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg
541,Mortal Kombat (1995),http://us.imdb.com/M/title-exact?Mortal%20Kombat%20(1995),90s, action adventure,2.877551020408163,https://m.media-amazon.com/images/M/MV5BNjY5NTEzZGItMGY3My00NzE4LThkYTUtYjJkNzk3MDBiMWE3XkEyXkFqcGdeQXVyNzg5MDE1MDk@..jpg
542,Pocahontas (1995),http://us.imdb.com/M/title-exact?Pocahontas%20(1995),90s, animation childrens musical romance,2.5294117647058822,https://m.media-amazon.com/images/M/MV5BMzc4YzhiN2ItY2Y4NC00YTA0LWEyMjEtNzllNTcxZDdjODhiXkEyXkFqcGdeQXVyNTUyMzE4Mzg@..jpg
543,"Misérables, Les (1995)",http://us.imdb.com/M/title-exact?Mis%E9rables%2C%20Les%20%281995%29,90s, drama musical,3.6190476190476186,https://i.imgur.com/9uJtEW6.jpg
544,Things to Do in Denver when You're Dead (1995),http://us.imdb.com/M/title-exact?Things%20to%20Do%20in%20Denver%20when%20You're%20Dead%20(1995),90s, crime drama romance,3.1549295774647885,https://m.media-amazon.com/images/M/MV5BMzI0OWEzZmItOGUyOC00M2Y2LWIzNDEtY2EzYzAwNWI0ZDkyXkEyXkFqcGdeQXVyNTc1NTQxODI@..jpg
545,Vampire in Brooklyn (1995),http://us.imdb.com/M/title-exact?Vampire%20in%20Brooklyn%20(1995),90s, comedy romance,1.8333333333333333,https://m.media-amazon.com/images/M/MV5BNWFlYjJiYzUtNWE1YS00YzM5LTkxYzMtN2FlMjI4NTNlNzExXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
546,Broken Arrow (1996),http://us.imdb.com/M/title-exact?Broken%20Arrow%20(1996),90s, action thriller,3.0314960629921264,https://m.media-amazon.com/images/M/MV5BYzU2NDg3ZTItNzRmNy00NTQzLTljMDUtNjczOTMwZjEzNWVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
547,"Young Poisoner's Handbook, The (1995)","http://us.imdb.com/M/title-exact?Young%20Poisoner's%20Handbook,%20The%20(1995)",90s, crime,3.3414634146341466,https://m.media-amazon.com/images/M/MV5BMTg0MTE5OTMzNV5BMl5BanBnXkFtZTcwMDM0MzkzMQ@@..jpg
548,"NeverEnding Story III, The (1994)","http://us.imdb.com/M/title-exact?NeverEnding%20Story%20III,%20The%20(1994)",90s, childrens fantasy,2.1666666666666665,https://m.media-amazon.com/images/M/MV5BM2U0NDQxMDEtNzU1YS00ZjM2LTg3Y2QtZGRjMDAxMzBhODRkXkEyXkFqcGdeQXVyNTUyMzE4Mzg@..jpg
549,Rob Roy (1995),http://us.imdb.com/M/title-exact?Rob%20Roy%20(1995),90s, drama romance war,3.565217391304348,https://m.media-amazon.com/images/M/MV5BMjE2NTU2ODI0MV5BMl5BanBnXkFtZTcwNTIwODU2NA@@..jpg
550,Die Hard: With a Vengeance (1995),http://us.imdb.com/M/title-exact?Die%20Hard:%20With%20a%20Vengeance%20(1995),90s, action thriller,3.2847682119205297,https://m.media-amazon.com/images/M/MV5BZjI0ZWFiMmQtMjRlZi00ZmFhLWI4NmYtMjQ5YmY0MzIyMzRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
551,Lord of Illusions (1995),http://us.imdb.com/M/title-exact?Lord%20of%20Illusions%20(1995),90s, horror,2.4166666666666665,https://m.media-amazon.com/images/M/MV5BNDg1OTc0MDQwNl5BMl5BanBnXkFtZTcwMjQ3NDk0NA@@..jpg
552,Species (1995),http://us.imdb.com/M/title-exact?Species%20(1995),90s, sci-fi,2.8666666666666667,https://m.media-amazon.com/images/M/MV5BMjEzOTkxNTcyM15BMl5BanBnXkFtZTcwOTk0MjI3NA@@..jpg
553,"Walk in the Clouds, A (1995)","http://us.imdb.com/M/title-exact?Walk%20in%20the%20Clouds,%20A%20(1995)",90s, drama romance,3.2857142857142856,https://m.media-amazon.com/images/M/MV5BNGQ5NzI2NWQtODVjZi00NDk1LTg1NmMtZDVlNWMwODZmNGI4XkEyXkFqcGdeQXVyMjUzOTY1NTc@..jpg
554,Waterworld (1995),http://us.imdb.com/M/title-exact?Waterworld%20(1995),90s, action adventure,2.8039215686274512,https://m.media-amazon.com/images/M/MV5BYzE4NTRmMDYtNWYzYi00YmNkLTk4NDEtYjFmMDc4ODQ3ODY2XkEyXkFqcGdeQXVyNTUyMzE4Mzg@..jpg
555,White Man's Burden (1995),http://us.imdb.com/M/title-exact?White%20Man's%20Burden%20(1995),90s, drama,2.0,https://m.media-amazon.com/images/M/MV5BYTY1ZjgzZTEtMmQwOS00NzA4LWJlOTYtNzhjNzMzMWY5NmQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg
556,Wild Bill (1995),http://us.imdb.com/M/title-exact?Wild%20Bill%20(1995),90s, western,2.5,https://m.media-amazon.com/images/M/MV5BMjI0MjI4NDkyOF5BMl5BanBnXkFtZTcwNzQ0NTg3NA@@..jpg
557,Farinelli: il castrato (1994),http://us.imdb.com/M/title-exact?Farinelli:%20il%20castrato%20(1994),90s, drama musical,3.117647058823529,https://m.media-amazon.com/images/M/MV5BMmE5MjllZDYtNGVmZS00YjBiLWExMDctYjMyNjUxMjY5ZGU3XkEyXkFqcGdeQXVyNjMwMjk0MTQ@..jpg
